"","X1","X2"
"998",-74.050252,40.040834
"999",-74.076223,39.946911
"1000",-74.147813,40.732644
"1001",-74.142584,40.731312
"1002",-74.142222,40.73219
"1003",-74.140671,40.72958
"1004",-74.140422,40.737596
"1005",-74.140229,40.737671
"1006",-74.140049,40.737803
"1007",-74.13995,40.729972
"1008",-73.997543,40.709785
"1009",-73.975085,40.721254
"1010",-73.972371,40.744496
"1011",-73.965214,40.769613
"1012",-73.962524,40.755064
"1013",-73.96177,40.764786
"1014",-73.954923,40.76473
"1015",-73.954779,40.785168
"1016",-73.954135,40.765693
"1017",-73.954097,40.764759
"1018",-73.953783,40.765053
"1019",-73.95344,40.765459
"1020",-73.953193,40.764118
"1021",-73.953072,40.767221
"1022",-73.952997,40.765819
"1023",-73.952895,40.766713
"1024",-73.952807,40.765183
"1025",-73.952434,40.765974
"1026",-73.952413,40.767331
"1027",-73.952354,40.767733
"1028",-73.952303,40.764931
"1029",-73.952099,40.765638
"1030",-73.951737,40.76898
"1031",-73.95167,40.766264
"1032",-73.951388,40.766457
"1033",-73.950954,40.768801
"1034",-73.950723,40.770365
"1035",-73.950691,40.769374
"1036",-73.950425,40.767539
"1037",-73.950058,40.770048
"1038",-73.949958,40.771618
"1039",-73.949932,40.768003
"1040",-73.94954,40.771241
"1041",-73.949417,40.771631
"1042",-73.9491,40.771476
"1043",-73.948821,40.770932
"1044",-73.948741,40.770172
"1045",-73.94866,40.771318
"1046",-73.948475,40.764143
"1047",-73.948349,40.77159
"1048",-73.948333,40.770781
"1049",-73.94811,40.764842
"1050",-73.9481,40.76446
"1051",-73.948086,40.77105
"1052",-73.947829,40.771371
"1053",-73.947705,40.771708
"1054",-73.947611,40.765346
"1055",-73.947528,40.770725
"1056",-73.947375,40.764728
"1057",-73.947217,40.77118
"1058",-73.947,40.766101
"1059",-73.946949,40.771464
"1060",-73.946624,40.76663
"1061",-73.946616,40.771708
"1062",-73.946158,40.766215
"1063",-73.946145,40.765376
"1064",-73.951469,40.768606
"1065",-73.955148,40.764421
"1066",-73.945765,40.773133
"1067",-73.953734,40.773931
"1068",-73.953469,40.766238
"1069",-73.944341,40.810435
"1070",-73.948413,40.807841
"1071",-73.956294,40.777046
"1072",-73.945978,40.807754
"1073",-73.949095,40.769067
"1074",-73.94842,40.80612
"1075",-73.956978,40.776996
"1076",-73.957935,40.760038
"1077",-73.950242,40.761796
"1078",-73.949932,40.768003
"1079",-73.979513,40.725629
"1080",-73.979137,40.725447
"1081",-73.97897,40.724324
"1082",-73.978862,40.724669
"1083",-73.978578,40.724913
"1084",-73.978494,40.724186
"1085",-73.978353,40.724409
"1086",-73.978032,40.725634
"1087",-73.977945,40.724787
"1088",-73.977747,40.72419
"1089",-73.977092,40.723486
"1090",-73.977083,40.725487
"1091",-73.977077,40.726016
"1092",-73.977056,40.725089
"1093",-73.976883,40.722929
"1094",-73.976831,40.725386
"1095",-73.97677,40.723742
"1096",-73.976503,40.725312
"1097",-73.976497,40.723437
"1098",-73.976486,40.724072
"1099",-73.976402,40.726365
"1100",-73.976352,40.723629
"1101",-73.976314,40.724328
"1102",-73.976241,40.725634
"1103",-73.976234,40.722478
"1104",-73.976145,40.728309
"1105",-73.976115,40.726715
"1106",-73.976078,40.72395
"1107",-73.975998,40.722929
"1108",-73.975966,40.724185
"1109",-73.975871,40.728927
"1110",-73.975692,40.72458
"1111",-73.975665,40.723328
"1112",-73.975547,40.73522
"1113",-73.975381,40.723799
"1114",-73.975278,40.726914
"1115",-73.975225,40.722032
"1116",-73.975145,40.724368
"1117",-73.975134,40.728533
"1118",-73.975089,40.732575
"1119",-73.975055,40.726125
"1120",-73.974983,40.726853
"1121",-73.974971,40.73327
"1122",-73.974898,40.722446
"1123",-73.974839,40.727539
"1124",-73.97478,40.722898
"1125",-73.974685,40.724942
"1126",-73.974673,40.724043
"1127",-73.974636,40.716569
"1128",-73.974547,40.731774
"1129",-73.97454,40.72641
"1130",-73.974383,40.72341
"1131",-73.974159,40.725455
"1132",-73.974012,40.723918
"1133",-73.973984,40.727966
"1134",-73.973966,40.724885
"1135",-73.973827,40.725999
"1136",-73.973663,40.744488
"1137",-73.973628,40.726211
"1138",-73.973476,40.724626
"1139",-73.97334,40.727714
"1140",-73.973304,40.72513
"1141",-73.973001,40.72556
"1142",-73.972954,40.727592
"1143",-73.972746,40.726044
"1144",-73.996695,40.709426
"1145",-73.995383,40.709559
"1146",-73.99101,40.721477
"1147",-73.982145,40.729125
"1148",-73.981236,40.705284
"1149",-73.995169,40.710174
"1150",-73.996894,40.709917
"1151",-73.996282,40.709999
"1152",-73.948837,40.771826
"1153",-73.94873,40.772159
"1154",-73.948344,40.772
"1155",-73.943618,40.81388
"1156",-73.94353,40.777292
"1157",-73.94353,40.777292
"1158",-73.940689,40.80968
"1159",-73.936801,40.793613
"1160",-73.935204,40.811947
"1161",-73.932189,40.809741
"1162",-73.932004,40.86832
"1163",-73.977147,40.776789
"1164",-74.001877,40.70721
"1165",-74.001762,40.707273
"1166",-74.001718,40.70753
"1167",-74.001615,40.707318
"1168",-74.017094,40.714457
"1169",-74.017038,40.710628
"1170",-74.016936,40.7116
"1171",-74.016794,40.709958
"1172",-74.016625,40.710994
"1173",-74.016398,40.715436
"1174",-74.016362,40.711458
"1175",-74.016236,40.713928
"1176",-74.016146,40.71644
"1177",-74.015851,40.717286
"1178",-74.015784,40.712133
"1179",-74.015717,40.714805
"1180",-74.015562,40.716253
"1181",-74.015536,40.711189
"1182",-74.015461,40.710685
"1183",-74.01524,40.717859
"1184",-74.015172,40.713402
"1185",-74.015139,40.711531
"1186",-74.015057,40.71692
"1187",-74.014848,40.715911
"1188",-74.014553,40.717554
"1189",-74.01436,40.716574
"1190",-74.014317,40.718005
"1191",-74.013984,40.717123
"1192",-74.008008,40.715189
"1193",-74.007996,40.71841
"1194",-74.007927,40.715427
"1195",-74.007883,40.716838
"1196",-74.007813,40.715984
"1197",-74.007801,40.71352
"1198",-74.007761,40.712853
"1199",-74.007758,40.714312
"1200",-74.007755,40.710979
"1201",-74.007686,40.710405
"1202",-74.007671,40.718208
"1203",-74.007579,40.714538
"1204",-74.007482,40.71419
"1205",-74.007422,40.716615
"1206",-74.007421,40.715029
"1207",-74.007321,40.713317
"1208",-74.007165,40.710153
"1209",-74.007107,40.715423
"1210",-74.006983,40.71108
"1211",-74.00695,40.717163
"1212",-74.006945,40.711381
"1213",-74.006908,40.714217
"1214",-74.006894,40.713882
"1215",-74.00687,40.710527
"1216",-74.006777,40.715637
"1217",-74.006735,40.717639
"1218",-74.006488,40.718237
"1219",-74.006468,40.709795
"1220",-74.006431,40.715108
"1221",-74.006424,40.716118
"1222",-74.006355,40.710735
"1223",-74.006332,40.714413
"1224",-74.006323,40.711365
"1225",-74.006209,40.717944
"1226",-74.006209,40.714575
"1227",-74.006169,40.715423
"1228",-74.006162,40.710149
"1229",-74.006066,40.710897
"1230",-74.006033,40.711487
"1231",-74.005963,40.718277
"1232",-74.005952,40.717773
"1233",-74.005915,40.712658
"1234",-74.005839,40.714901
"1235",-74.00579,40.715132
"1236",-74.003663,40.706492
"1237",-74.003419,40.706251
"1238",-74.002798,40.749912
"1239",-74.002243,40.750595
"1240",-74.002734,40.750042
"1241",-74.002352,40.750457
"1242",-74.002107,40.750777
"1243",-74.00222,40.707019
"1244",-74.002301,40.706985
"1245",-74.002396,40.706961
"1246",-74.002563,40.707194
"1247",-74.002035,40.7074
"1248",-74.001919,40.707467
"1249",-74.004953,40.746946
"1250",-74.004808,40.747194
"1251",-74.002059,40.707108
"1252",-74.002153,40.707057
"1253",-74.002284,40.707209
"1254",-74.004697,40.747363
"1255",-74.002715,40.750162
"1256",-74.002944,40.706723
"1257",-74.003534,40.706352
"1258",-74.002485,40.750371
"1259",-74.003623,40.706446
"1260",-74.004303,40.747023
"1261",-74.004121,40.747295
"1262",-74.003577,40.706397
"1263",-74.003703,40.706537
"1264",-74.004528,40.747488
"1265",-74.00372,40.706606
"1266",-74.003805,40.706702
"1267",-74.021414,40.689702
"1268",-74.012355,40.717402
"1269",-74.012548,40.716589
"1270",-74.012149,40.715773
"1271",-74.012589,40.715968
"1272",-74.011988,40.714341
"1273",-74.012213,40.713008
"1274",-74.013511,40.712569
"1275",-74.013018,40.713658
"1276",-74.012739,40.715525
"1277",-74.013868,40.710368
"1278",-74.014082,40.710002
"1279",-74.012009,40.71021
"1280",-74.014489,40.714785
"1281",-74.012457,40.711842
"1282",-74.013992,40.711763
"1283",-74.013981,40.711377
"1284",-74.012151,40.712604
"1285",-74.010508,40.724539
"1286",-74.011859,40.715163
"1287",-74.011698,40.716041
"1288",-74.011497,40.710782
"1289",-74.011366,40.711516
"1290",-74.011218,40.71214
"1291",-74.011205,40.717968
"1292",-74.011022,40.71511
"1293",-74.011003,40.713636
"1294",-74.01081,40.714222
"1295",-74.010755,40.715987
"1296",-74.01068,40.71564
"1297",-74.010664,40.71639
"1298",-74.010553,40.712595
"1299",-74.010506,40.71699
"1300",-74.010467,40.714742
"1301",-74.010448,40.710125
"1302",-74.010306,40.71578
"1303",-74.010303,40.715503
"1304",-74.010199,40.716805
"1305",-74.010136,40.716158
"1306",-74.010125,40.718271
"1307",-74.010124,40.713189
"1308",-74.010123,40.718499
"1309",-74.010043,40.715373
"1310",-74.010042,40.715677
"1311",-74.010025,40.717724
"1312",-74.010003,40.717045
"1313",-74.009849,40.715584
"1314",-74.009828,40.718245
"1315",-74.009754,40.712017
"1316",-74.009725,40.715916
"1317",-74.009722,40.716611
"1318",-74.009665,40.715317
"1319",-74.009641,40.713645
"1320",-74.009616,40.718469
"1321",-74.009602,40.715534
"1322",-74.009547,40.71054
"1323",-74.009504,40.715849
"1324",-74.009497,40.711915
"1325",-74.009415,40.716074
"1326",-74.00936,40.716697
"1327",-74.00935,40.71496
"1328",-74.009333,40.709889
"1329",-74.009286,40.717542
"1330",-74.009163,40.718151
"1331",-74.00916,40.718397
"1332",-74.009068,40.715218
"1333",-74.008927,40.711938
"1334",-74.008923,40.711688
"1335",-74.008907,40.714026
"1336",-74.008893,40.710353
"1337",-74.008841,40.716539
"1338",-74.008762,40.715579
"1339",-74.008711,40.714197
"1340",-74.008663,40.715053
"1341",-74.008651,40.709861
"1342",-74.008606,40.713349
"1343",-74.008545,40.714626
"1344",-74.008539,40.715699
"1345",-74.008469,40.711751
"1346",-74.008458,40.710767
"1347",-74.008377,40.717017
"1348",-74.008363,40.718221
"1349",-74.008346,40.715594
"1350",-74.008319,40.715321
"1351",-74.008296,40.718495
"1352",-74.008219,40.713906
"1353",-74.008201,40.712178
"1354",-74.008158,40.713114
"1355",-74.008092,40.718113
"1356",-74.008082,40.717737
"1357",-74.008013,40.710027
"1358",-74.083888,40.576147
"1359",-74.08388,40.576341
"1360",-74.083874,40.575574
"1361",-74.083859,40.575813
"1362",-74.083733,40.575699
"1363",-74.083666,40.576629
"1364",-74.083615,40.57725
"1365",-74.083526,40.576729
"1366",-74.083231,40.576992
"1367",-74.083111,40.577079
"1368",-74.083025,40.576939
"1369",-74.083011,40.577149
"1370",-74.082877,40.576796
"1371",-74.082767,40.576704
"1372",-74.082652,40.576613
"1373",-74.082581,40.578161
"1374",-74.08256,40.583427
"1375",-74.082553,40.576527
"1376",-74.082506,40.582771
"1377",-74.082449,40.578285
"1378",-74.082405,40.576399
"1379",-74.082201,40.576509
"1380",-74.082189,40.578104
"1381",-74.081977,40.578351
"1382",-74.081971,40.576692
"1383",-74.081621,40.582775
"1384",-74.081547,40.577226
"1385",-74.081411,40.583942
"1386",-74.081397,40.577173
"1387",-74.081255,40.577124
"1388",-74.081188,40.577087
"1389",-74.081126,40.578624
"1390",-74.081,40.578727
"1391",-74.080616,40.578546
"1392",-74.080526,40.583936
"1393",-74.080493,40.578477
"1394",-74.080462,40.58328
"1395",-74.080435,40.58219
"1396",-74.080428,40.57844
"1397",-74.080321,40.578385
"1398",-74.08027,40.578359
"1399",-74.080243,40.578149
"1400",-74.080179,40.578179
"1401",-74.080171,40.578353
"1402",-74.08017,40.579703
"1403",-74.080136,40.579754
"1404",-74.080033,40.579603
"1405",-74.079991,40.578214
"1406",-74.079967,40.579172
"1407",-74.079924,40.578263
"1408",-74.079917,40.579626
"1409",-74.07981,40.57956
"1410",-74.079685,40.579515
"1411",-74.079595,40.583311
"1412",-74.079577,40.57943
"1413",-74.07952,40.579393
"1414",-74.079463,40.579352
"1415",-74.079409,40.579312
"1416",-74.079339,40.579303
"1417",-74.079279,40.579264
"1418",-74.079213,40.57924
"1419",-74.079164,40.579199
"1420",-74.078818,40.593365
"1421",-74.078741,40.57943
"1422",-74.083162,40.576423
"1423",-74.08347,40.576429
"1424",-74.076969,40.597098
"1425",-74.080694,40.579087
"1426",-74.070709,40.593279
"1427",-74.068445,40.594429
"1428",-74.079997,40.580022
"1429",-74.079914,40.578638
"1430",-74.079895,40.579121
"1431",-74.079888,40.580029
"1432",-74.079838,40.578632
"1433",-74.079798,40.579076
"1434",-74.079787,40.580011
"1435",-74.079785,40.57859
"1436",-74.07975,40.578545
"1437",-74.079737,40.579036
"1438",-74.079726,40.579954
"1439",-74.079678,40.579007
"1440",-74.079606,40.579838
"1441",-74.079602,40.578962
"1442",-74.079581,40.578775
"1443",-74.079554,40.578447
"1444",-74.079494,40.579818
"1445",-74.079482,40.578533
"1446",-74.079419,40.579799
"1447",-74.079388,40.578616
"1448",-74.079366,40.579755
"1449",-74.079361,40.578665
"1450",-74.079317,40.579715
"1451",-74.079273,40.578787
"1452",-74.079252,40.579689
"1453",-74.079183,40.579667
"1454",-74.079165,40.578838
"1455",-74.07907,40.579603
"1456",-74.078983,40.579031
"1457",-74.078839,40.579283
"1458",-74.07881,40.598748
"1459",-74.078792,40.57933
"1460",-74.07891,40.579486
"1461",-74.074798,40.638102
"1462",-74.074698,40.637261
"1463",-74.074632,40.636887
"1464",-74.074543,40.637489
"1465",-74.074331,40.636923
"1466",-74.074272,40.638069
"1467",-74.073807,40.644186
"1468",-74.073752,40.638065
"1469",-74.073699,40.639074
"1470",-74.073631,40.640305
"1471",-74.073511,40.64175
"1472",-74.072519,40.644036
"1473",-74.071559,40.643232
"1474",-74.068509,40.620143
"1475",-74.068263,40.619219
"1476",-74.067336,40.617775
"1477",-74.067283,40.618882
"1478",-74.066907,40.617502
"1479",-74.066904,40.618022
"1480",-74.066832,40.618226
"1481",-74.066448,40.617672
"1482",-74.065824,40.617619
"1483",-74.065713,40.617627
"1484",-74.06109,40.61148
"1485",-74.060763,40.611613
"1486",-74.060492,40.611694
"1487",-74.060347,40.611765
"1488",-74.070702,40.619334
"1489",-74.073483,40.634467
"1490",-74.073483,40.634467
"1491",-74.073891,40.634288
"1492",-74.074863,40.629385
"1493",-74.074798,40.638102
"1494",-74.068616,40.620036
"1495",-74.068268,40.619275
"1496",-74.066798,40.618271
"1497",-74.065931,40.616944
"1498",-74.065795,40.618991
"1499",-74.065492,40.617477
"1500",-74.065263,40.617083
"1501",-74.065016,40.616973
"1502",-74.0646,40.616726
"1503",-74.081209,40.578895
"1504",-74.08067,40.579144
"1505",-74.079027,40.579176
"1506",-74.080627,40.579182
"1507",-74.080555,40.579266
"1508",-74.080568,40.579913
"1509",-74.080564,40.579974
"1510",-74.080459,40.580041
"1511",-74.073022,40.625599
"1512",-74.073086,40.62626
"1513",-74.07417,40.635997
"1514",-74.0735,40.636184
"1515",-74.078904,40.579187
"1516",-74.080319,40.579374
"1517",-74.080427,40.580102
"1518",-74.080139,40.579235
"1519",-74.07898,40.579095
"1520",-74.080371,40.58018
"1521",-74.078875,40.579242
"1522",-74.06055,40.611919
"1523",-74.062277,40.61404
"1524",-74.062414,40.614371
"1525",-74.063007,40.615125
"1526",-74.063509,40.615615
"1527",-74.063586,40.615719
"1528",-74.063695,40.615833
"1529",-74.063776,40.615922
"1530",-74.071299,40.621804
"1531",-74.071214,40.62171
"1532",-74.07066,40.619352
"1533",-74.071664,40.622541
"1534",-74.086034,40.574726
"1535",-74.085053,40.575517
"1536",-74.084969,40.575458
"1537",-74.084842,40.57634
"1538",-74.084811,40.575346
"1539",-74.084787,40.575617
"1540",-74.084771,40.575273
"1541",-74.084768,40.575955
"1542",-74.084765,40.575044
"1543",-74.084723,40.575544
"1544",-74.084723,40.57587
"1545",-74.08471,40.576224
"1546",-74.084696,40.575204
"1547",-74.084642,40.575485
"1548",-74.084623,40.575827
"1549",-74.084562,40.575434
"1550",-74.084558,40.576344
"1551",-74.084548,40.57577
"1552",-74.084414,40.575642
"1553",-74.08436,40.576581
"1554",-74.084358,40.575346
"1555",-74.084339,40.575218
"1556",-74.08424,40.576107
"1557",-74.084221,40.577043
"1558",-74.084165,40.576402
"1559",-74.084157,40.576052
"1560",-74.084094,40.573665
"1561",-74.084089,40.576331
"1562",-74.084087,40.576918
"1563",-74.084068,40.57598
"1564",-74.084004,40.576284
"1565",-74.083974,40.576859
"1566",-74.083806,40.576091
"1567",-74.083649,40.57393
"1568",-74.08364,40.57595
"1569",-74.083625,40.576215
"1570",-74.083436,40.575785
"1571",-74.083411,40.576381
"1572",-74.083404,40.576059
"1573",-74.083328,40.576324
"1574",-74.083146,40.576222
"1575",-74.082861,40.576142
"1576",-74.082431,40.582034
"1577",-74.082125,40.578181
"1578",-74.082082,40.578283
"1579",-74.081784,40.57788
"1580",-74.081756,40.577261
"1581",-74.081707,40.577976
"1582",-74.081674,40.581993
"1583",-74.081335,40.577142
"1584",-74.081212,40.577379
"1585",-74.081212,40.57856
"1586",-74.081094,40.577587
"1587",-74.080934,40.58053
"1588",-74.08078,40.579015
"1589",-74.080678,40.577988
"1590",-74.080541,40.578063
"1591",-74.080455,40.578895
"1592",-74.080394,40.578098
"1593",-74.080313,40.578922
"1594",-74.080306,40.580277
"1595",-74.080209,40.578856
"1596",-74.080151,40.581243
"1597",-74.08006,40.579854
"1598",-74.080022,40.579902
"1599",-74.08001,40.579211
"1600",-74.080005,40.578787
"1601",-74.084466,40.576059
"1602",-74.084405,40.576006
"1603",-74.084327,40.575924
"1604",-74.084249,40.575863
"1605",-74.084179,40.575808
"1606",-74.082322,40.577974
"1607",-74.084034,40.575686
"1608",-74.084045,40.5758
"1609",-74.083344,40.576578
"1610",-74.235103,40.501211
"1611",-74.234325,40.501466
"1612",-74.234135,40.501593
"1613",-74.233094,40.501768
"1614",-74.232024,40.502117
"1615",-74.25426,40.502281
"1616",-74.251332,40.504635
"1617",-74.149617,40.534206
"1618",-74.149357,40.534483
"1619",-74.149524,40.534603
"1620",-74.149274,40.534666
"1621",-74.149153,40.534731
"1622",-74.14877,40.534915
"1623",-74.149717,40.535037
"1624",-74.148628,40.535064
"1625",-74.149333,40.535233
"1626",-74.147716,40.535304
"1627",-74.149502,40.535326
"1628",-74.148955,40.535359
"1629",-74.149666,40.535413
"1630",-74.149089,40.535436
"1631",-74.148464,40.535492
"1632",-74.149231,40.535515
"1633",-74.148303,40.535522
"1634",-74.148577,40.535565
"1635",-74.148024,40.535567
"1636",-74.149408,40.535609
"1637",-74.148708,40.535615
"1638",-74.148153,40.535645
"1639",-74.148805,40.535693
"1640",-74.149577,40.535695
"1641",-74.148279,40.535703
"1642",-74.148942,40.53576
"1643",-74.1476,40.535765
"1644",-74.148386,40.53577
"1645",-74.149735,40.535805
"1646",-74.1477,40.535825
"1647",-74.149076,40.535827
"1648",-74.148488,40.535827
"1649",-74.148614,40.535888
"1650",-74.14914,40.535925
"1651",-74.147933,40.535949
"1652",-74.148716,40.535972
"1653",-74.149298,40.535978
"1654",-74.149414,40.536004
"1655",-74.148856,40.536033
"1656",-74.147571,40.536053
"1657",-74.148097,40.536055
"1658",-74.149011,40.536131
"1659",-74.147737,40.536131
"1660",-74.148282,40.536133
"1661",-74.147882,40.536214
"1662",-74.148407,40.536244
"1663",-74.149258,40.536278
"1664",-74.148508,40.536278
"1665",-74.147324,40.535908
"1666",-74.147973,40.536288
"1667",-74.147198,40.536322
"1668",-74.148091,40.536341
"1669",-74.149422,40.536367
"1670",-74.148172,40.536441
"1671",-74.14708,40.536443
"1672",-74.147528,40.536502
"1673",-74.148322,40.536514
"1674",-74.147005,40.536524
"1675",-74.148512,40.536575
"1676",-74.147708,40.53659
"1677",-74.14785,40.536661
"1678",-74.147912,40.536706
"1679",-74.148734,40.536707
"1680",-74.148008,40.536781
"1681",-74.147289,40.53682
"1682",-74.148145,40.53684
"1683",-74.148255,40.536922
"1684",-74.14745,40.536922
"1685",-74.147595,40.537014
"1686",-74.147056,40.537032
"1687",-74.145943,40.537132
"1688",-74.144068,40.537135
"1689",-74.144258,40.537145
"1690",-74.147241,40.537173
"1691",-74.147882,40.537215
"1692",-74.146072,40.537217
"1693",-74.147378,40.537266
"1694",-74.146233,40.537295
"1695",-74.145555,40.537377
"1696",-74.148164,40.53738
"1697",-74.147544,40.537389
"1698",-74.146335,40.537409
"1699",-74.14563,40.53743
"1700",-74.148295,40.537452
"1701",-74.146989,40.537478
"1702",-74.145686,40.537483
"1703",-74.147697,40.537493
"1704",-74.146469,40.537503
"1705",-74.145748,40.53752
"1706",-74.145748,40.53752
"1707",-74.148432,40.537562
"1708",-74.146614,40.537588
"1709",-74.14574,40.537646
"1710",-74.146732,40.537678
"1711",-74.147992,40.537688
"1712",-74.145944,40.537695
"1713",-74.148695,40.537719
"1714",-74.14674,40.537744
"1715",-74.148145,40.537784
"1716",-74.145144,40.537805
"1717",-74.146081,40.537816
"1718",-74.14684,40.537828
"1719",-74.148252,40.537888
"1720",-74.14537,40.537891
"1721",-74.14618,40.537916
"1722",-74.146295,40.537966
"1723",-74.145493,40.537983
"1724",-74.148405,40.537986
"1725",-74.144656,40.538042
"1726",-74.146475,40.53805
"1727",-74.145531,40.538072
"1728",-74.145606,40.538146
"1729",-74.145845,40.538193
"1730",-74.144857,40.538203
"1731",-74.145021,40.538287
"1732",-74.145115,40.538366
"1733",-74.147725,40.53847
"1734",-74.145292,40.538474
"1735",-74.14538,40.538535
"1736",-74.14548,40.538582
"1737",-74.145528,40.538637
"1738",-74.147293,40.538648
"1739",-74.144532,40.537383
"1740",-74.144714,40.537532
"1741",-74.145023,40.537683
"1742",-74.145203,40.537585
"1743",-74.145299,40.537487
"1744",-74.145412,40.537298
"1745",-74.145787,40.537045
"1746",-74.146302,40.536709
"1747",-74.146447,40.536597
"1748",-74.146769,40.536332
"1749",-74.146951,40.536189
"1750",-74.246069,40.515709
"1751",-74.24418,40.544165
"1752",-74.243805,40.543594
"1753",-74.243708,40.542673
"1754",-74.243682,40.545087
"1755",-74.24228,40.500191
"1756",-74.24222,40.500096
"1757",-74.242217,40.499954
"1758",-74.242174,40.543154
"1759",-74.242158,40.499843
"1760",-74.242004,40.499638
"1761",-74.241768,40.500305
"1762",-74.241618,40.499982
"1763",-74.241583,40.499829
"1764",-74.241504,40.499679
"1765",-74.241429,40.499404
"1766",-74.241337,40.500369
"1767",-74.24641,40.515733
"1768",-74.249338,40.515611
"1769",-74.242439,40.502194
"1770",-74.242786,40.545434
"1771",-74.242078,40.545655
"1772",-74.246926,40.515345
"1773",-74.248848,40.514945
"1774",-74.241308,40.500227
"1775",-74.241265,40.498936
"1776",-74.24126,40.500014
"1777",-74.241233,40.498787
"1778",-74.241187,40.498663
"1779",-74.241183,40.499834
"1780",-74.241089,40.499736
"1781",-74.241001,40.499494
"1782",-74.240981,40.499313
"1783",-74.240956,40.499189
"1784",-74.240914,40.499028
"1785",-74.24091,40.500621
"1786",-74.240876,40.500442
"1787",-74.240798,40.500286
"1788",-74.240745,40.500149
"1789",-74.240641,40.499817
"1790",-74.240562,40.499546
"1791",-74.24051,40.499455
"1792",-74.240491,40.499384
"1793",-74.240451,40.499316
"1794",-74.240417,40.499167
"1795",-74.240393,40.500345
"1796",-74.240321,40.498904
"1797",-74.240297,40.500109
"1798",-74.24025,40.499955
"1799",-74.239878,40.500502
"1800",-74.239827,40.50037
"1801",-74.239787,40.500209
"1802",-74.239694,40.500058
"1803",-74.239617,40.499727
"1804",-74.239601,40.499607
"1805",-74.23955,40.499489
"1806",-74.239499,40.499354
"1807",-74.239481,40.500563
"1808",-74.239461,40.499266
"1809",-74.23946,40.500145
"1810",-74.239429,40.499036
"1811",-74.239422,40.500453
"1812",-74.239393,40.500355
"1813",-74.239379,40.498972
"1814",-74.239283,40.500181
"1815",-74.239244,40.49916
"1816",-74.23919,40.499816
"1817",-74.239178,40.499722
"1818",-74.239141,40.499639
"1819",-74.239067,40.499418
"1820",-74.239042,40.499324
"1821",-74.238985,40.500684
"1822",-74.238962,40.499241
"1823",-74.238899,40.500437
"1824",-74.238883,40.500218
"1825",-74.238746,40.499891
"1826",-74.238718,40.500278
"1827",-74.238655,40.49972
"1828",-74.238543,40.499451
"1829",-74.238462,40.500486
"1830",-74.238422,40.499944
"1831",-74.23839,40.500318
"1832",-74.238253,40.49997
"1833",-74.238206,40.49973
"1834",-74.238068,40.500839
"1835",-74.238014,40.500714
"1836",-74.237765,40.500249
"1837",-74.23766,40.500004
"1838",-74.237617,40.500889
"1839",-74.23725,40.547758
"1840",-74.236939,40.500553
"1841",-74.236434,40.54797
"1842",-74.240345,40.499014
"1843",-74.241313,40.499034
"1844",-74.239881,40.498806
"1845",-74.239841,40.498951
"1846",-74.239929,40.499057
"1847",-74.241151,40.498546
"1848",-74.239875,40.498996
"1849",-74.240709,40.498479
"1850",-74.239926,40.499212
"1851",-74.240765,40.498631
"1852",-74.240012,40.499332
"1853",-74.240793,40.49882
"1854",-74.240195,40.498697
"1855",-74.240264,40.498802
"1856",-74.240063,40.499465
"1857",-74.240101,40.499532
"1858",-74.240103,40.499681
"1859",-74.23274,40.501846
"1860",-74.23241,40.501943
"1861",-74.232535,40.552165
"1862",-74.115379,40.552333
"1863",-74.115322,40.552625
"1864",-74.115296,40.552286
"1865",-74.115248,40.55666
"1866",-74.115221,40.552188
"1867",-74.115146,40.552107
"1868",-74.114977,40.55197
"1869",-74.114976,40.552374
"1870",-74.114907,40.551915
"1871",-74.114904,40.55044
"1872",-74.114838,40.551846
"1873",-74.114741,40.551734
"1874",-74.114682,40.551714
"1875",-74.114662,40.550585
"1876",-74.114582,40.552703
"1877",-74.114465,40.556912
"1878",-74.114428,40.551413
"1879",-74.114341,40.556774
"1880",-74.114308,40.551293
"1881",-74.11411,40.551878
"1882",-74.114107,40.556974
"1883",-74.114079,40.556542
"1884",-74.114056,40.551819
"1885",-74.114053,40.556901
"1886",-74.11401,40.552174
"1887",-74.113994,40.556863
"1888",-74.113993,40.551463
"1889",-74.113981,40.551778
"1890",-74.113956,40.556818
"1891",-74.113934,40.551718
"1892",-74.113924,40.55637
"1893",-74.1139,40.552067
"1894",-74.113889,40.556757
"1895",-74.113853,40.556607
"1896",-74.113833,40.551649
"1897",-74.113833,40.551649
"1898",-74.113829,40.556693
"1899",-74.113774,40.551585
"1900",-74.113732,40.556582
"1901",-74.113725,40.552179
"1902",-74.113671,40.551157
"1903",-74.113667,40.551474
"1904",-74.113666,40.556541
"1905",-74.113616,40.55181
"1906",-74.113581,40.551353
"1907",-74.113544,40.55176
"1908",-74.1135,40.556363
"1909",-74.113486,40.551254
"1910",-74.113462,40.551904
"1911",-74.113423,40.551605
"1912",-74.113423,40.551605
"1913",-74.113333,40.551836
"1914",-74.113225,40.551462
"1915",-74.113174,40.551627
"1916",-74.113122,40.556512
"1917",-74.113058,40.556652
"1918",-74.112733,40.55613
"1919",-74.112489,40.555887
"1920",-74.112396,40.555301
"1921",-74.112355,40.555747
"1922",-74.112339,40.555242
"1923",-74.112087,40.555557
"1924",-74.112005,40.555476
"1925",-74.114071,40.551549
"1926",-74.114033,40.551507
"1927",-74.114217,40.551283
"1928",-74.114217,40.551283
"1929",-74.114217,40.551283
"1930",-74.114182,40.551235
