"date","start_name","start_lon","start_lat","end_name","end_lon","end_lat"
"2009-09-16 00:00:00","Main St and 37th Av, Queens, NY",-73.8311294,40.7615513,"Main St and 38th Av, Queens, NY",-73.8307509,40.7608224
"2009-09-26 00:00:00","Main St and 37th Av, Queens, NY",-73.8311294,40.7615513,"Main St and 38th Av, Queens, NY",-73.8307509,40.7608224
"2009-09-16 00:00:00","Roosevelt Av and Main St, Queens, NY",-73.8301324,40.7595662,"Roosevelt Av and Union St, Queens, NY",-73.826525,40.7604656
"2009-10-10 00:00:00","Roosevelt Av and Main St, Queens, NY",-73.8301324,40.7595662,"Roosevelt Av and Union St, Queens, NY",-73.826525,40.7604656
"2009-09-15 00:00:00","Bell Blvd and 40th Av, Queens, NY",-73.7713288,40.7642682,"Bell Blvd and 41st Av, Queens, NY",-73.7709587,40.7635916
"2009-06-10 00:00:00","New Dorp Lane and Hylan Blvd, Staten Island, NY",-74.109697,40.570467,"New Dorp Lane and Clawson St, Staten Island, NY",-74.111876,40.5716347
"2009-06-13 00:00:00","New Dorp Lane and Hylan Blvd, Staten Island, NY",-74.109697,40.570467,"New Dorp Lane and Clawson St, Staten Island, NY",-74.111876,40.5716347
"2009-09-29 00:00:00","New Dorp Lane and Hylan Blvd, Staten Island, NY",-74.109697,40.570467,"New Dorp Lane and Clawson St, Staten Island, NY",-74.111876,40.5716347
"2009-10-10 00:00:00","New Dorp Lane and Hylan Blvd, Staten Island, NY",-74.109697,40.570467,"New Dorp Lane and Clawson St, Staten Island, NY",-74.111876,40.5716347
"2009-06-06 00:00:00","Queens Blvd and 50' E of 80th Rd, Queens, NY",-73.8300588,40.7140155,"Queens Blvd and 0, Queens, NY",-73.8848903,40.7378545
"2009-06-16 00:00:00","Queens Blvd and 50' E of 80th Rd, Queens, NY",-73.8300588,40.7140155,"Queens Blvd and 0, Queens, NY",-73.8848903,40.7378545
"2009-09-16 00:00:00","Queens Blvd and E of 80th Rd, Queens, NY",-73.8300588,40.7140155,"Queens Blvd and 0, Queens, NY",-73.8848903,40.7378545
"2009-10-10 00:00:00","Queens Blvd and E of 80th Rd, Queens, NY",-73.8300588,40.7140155,"Queens Blvd and 0, Queens, NY",-73.8848903,40.7378545
"2009-06-10 00:00:00","Brooklyn Bridge and MIDPOINT, NA, NY",-74.0059413,40.7127837,"Brooklyn Bridge and NA, NA, NY",-74.0059413,40.7127837
"2009-06-13 00:00:00","Brooklyn Bridge and MIDPOINT, NA, NY",-74.0059413,40.7127837,"Brooklyn Bridge and NA, NA, NY",-74.0059413,40.7127837
"2009-09-10 00:00:00","Brooklyn Bridge and MIDPOINT, NA, NY",-74.0059413,40.7127837,"Brooklyn Bridge and NA, NA, NY",-74.0059413,40.7127837
"2009-09-26 00:00:00","Brooklyn Bridge and MIDPOINT, NA, NY",-74.0059413,40.7127837,"Brooklyn Bridge and NA, NA, NY",-74.0059413,40.7127837
"2009-05-09 00:00:00","Atlantic Av and Boerum Pl, Brooklyn, NY",-73.9904754,40.6890694,"Atlantic Av and Smith St, Brooklyn, NY",-73.9891815,40.6886246
"2009-05-19 00:00:00","Atlantic Av and Boerum Pl, Brooklyn, NY",-73.9904754,40.6890694,"Atlantic Av and Smith St, Brooklyn, NY",-73.9891815,40.6886246
